street_name,district,territorial_side,house_number_range,house_number_scheme_code,house_number_scheme,classification
Ferdinand-Schultze-Straße,Lichtenberg,East + West-Staaken (pre-2000),10 - 90,G,Even numbers only,mittel
Ferdinand-Schultze-Straße,Lichtenberg,East + West-Staaken (pre-2000),92 - 132,G,Even numbers only,einfach
Ferdinand-Schultze-Straße,Lichtenberg,East + West-Staaken (pre-2000),93 - 125,U,Odd numbers only,einfach
Ferdinandstraße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Ferdinandstraße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Fetschowzeile,Reinickendorf,West (pre-2000),,K,Complete street,mittel
Feuchtwangerweg,Neukölln,West (pre-2000),,K,Complete street,mittel
Feuerbachstraße,Steglitz-Zehlendorf,West (pre-2000),2 - 34,G,Even numbers only,gut
Feuerbachstraße,Steglitz-Zehlendorf,West (pre-2000),9 - 31,U,Odd numbers only,gut
Feuerbachstraße,Steglitz-Zehlendorf,West (pre-2000),43 - 63,U,Odd numbers only,mittel
Feuerbachstraße,Steglitz-Zehlendorf,West (pre-2000),44 - 70,G,Even numbers only,mittel
Feuerdornweg,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Feuerfalterstraße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Feuerkäferweg,Spandau,West (pre-2000),,K,Complete street,einfach
Feuersteiner Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Feuerweg,Reinickendorf,West (pre-2000),,K,Complete street,einfach
Feurigstraße,Tempelhof-Schöneberg,West (pre-2000),3 - 5,F,Consecutive numbering,mittel
Feurigstraße,Tempelhof-Schöneberg,West (pre-2000),6 - 64,F,Consecutive numbering,einfach
Feurigstraße,Tempelhof-Schöneberg,West (pre-2000),65 - 68,F,Consecutive numbering,mittel
Fichtelbergstraße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,einfach
Fichtenauer Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Fichtengrund,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Fichtenstraße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fichtenweg,Spandau,West (pre-2000),,K,Complete street,mittel
Fichtenzeisigweg,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fichtestraße,Friedrichshain-Kreuzberg,West (pre-2000),,K,Complete street,mittel
Fichtestraße,Reinickendorf,West (pre-2000),1 - 21,U,Odd numbers only,mittel
Fichtestraße,Reinickendorf,West (pre-2000),2 - 22,G,Even numbers only,mittel
Fichtestraße,Reinickendorf,West (pre-2000),25 - 33,U,Odd numbers only,gut
Fichtestraße,Reinickendorf,West (pre-2000),26 - 30 A,G,Even numbers only,gut
Fichtestraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Fidicinstraße,Friedrichshain-Kreuzberg,West (pre-2000),,K,Complete street,mittel
Fielitzstraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Figarostraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fignerweg,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Filandastraße,Steglitz-Zehlendorf,West (pre-2000),1 - 6,F,Consecutive numbering,mittel
Filandastraße,Steglitz-Zehlendorf,West (pre-2000),10 - 12,F,Consecutive numbering,gut
Filandastraße,Steglitz-Zehlendorf,West (pre-2000),13 - 15,F,Consecutive numbering,mittel
Filandastraße,Steglitz-Zehlendorf,West (pre-2000),22 - 35 A,F,Consecutive numbering,gut
Filehner Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Filmwerkeweg,Spandau,West (pre-2000),,K,Complete street,einfach
Finchleystraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Finckensteinallee,Steglitz-Zehlendorf,West (pre-2000),1 - 13,U,Odd numbers only,mittel
Finckensteinallee,Steglitz-Zehlendorf,West (pre-2000),8 - 130,G,Even numbers only,gut
Finckensteinallee,Steglitz-Zehlendorf,West (pre-2000),15 - 129,U,Odd numbers only,gut
Florastraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Florastraße (Karow),Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Florastraße (Panko),Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Florentinestraße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,einfach
Florian-Geyer-Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Flötnerweg,Reinickendorf,West (pre-2000),,K,Complete street,einfach
Flotowstraße,Mitte,West (pre-2000),,K,Complete street,mittel
Flotowstraße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Flotowstraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Flottbeker Weg,Spandau,West (pre-2000),,K,Complete street,mittel
Flottenstraße,Reinickendorf,West (pre-2000),,K,Complete street,einfach
Flottwellstraße,Friedrichshain-Kreuzberg,West (pre-2000),,K,Complete street,gut
Flottwellstraße,Mitte,West (pre-2000),,K,Complete street,mittel
Floyd-L.-Parks-Weg,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Fluchthornweg,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Flughafen Tegel,Reinickendorf,West (pre-2000),,K,Complete street,einfach
Flughafenstraße,Neukölln,West (pre-2000),,K,Complete street,einfach
Flurende,Spandau,West (pre-2000),,K,Complete street,einfach
Flurweg,Neukölln,West (pre-2000),,K,Complete street,mittel
Flutstraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fohlenweg,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,gut
Föhrenweg,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,gut
Föhrer Straße,Mitte,West (pre-2000),,K,Complete street,einfach
Fokkerstraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Földerichplatz,Spandau,West (pre-2000),,K,Complete street,einfach
Földerichstraße,Spandau,West (pre-2000),,K,Complete street,einfach
Folkungerstraße,Spandau,West (pre-2000),,K,Complete street,mittel
Fontanepromenade,Friedrichshain-Kreuzberg,West (pre-2000),,K,Complete street,mittel
Fontanestraße,Charlottenburg-Wilmersdorf,West (pre-2000),,K,Complete street,gut
Fontanestraße,Neukölln,West (pre-2000),,K,Complete street,einfach
Fontanestraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fontanestraße,Reinickendorf,West (pre-2000),1 - 6,F,Consecutive numbering,gut
Fontanestraße,Reinickendorf,West (pre-2000),7 - 13,F,Consecutive numbering,mittel
Fontanestraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fontanestraße,Tempelhof-Schöneberg,West (pre-2000),2 - 13,F,Consecutive numbering,mittel
Fontanestraße,Tempelhof-Schöneberg,West (pre-2000),24 - 33,F,Consecutive numbering,einfach
Fontanestraße,Tempelhof-Schöneberg,West (pre-2000),42 - 51,F,Consecutive numbering,mittel
Forbacher Straße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,gut
Forchheimer Straße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Forckenbeckstraße,Charlottenburg-Wilmersdorf,West (pre-2000),1 - 37,F,Consecutive numbering,mittel
Forckenbeckstraße,Charlottenburg-Wilmersdorf,West (pre-2000),38 - 63 E,F,Consecutive numbering,gut
Forckenbeckstraße,Charlottenburg-Wilmersdorf,West (pre-2000),64 - 98,F,Consecutive numbering,mittel
Forddamm,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,einfach
Fordoner Straße,Mitte,West (pre-2000),,K,Complete street,einfach
Forellensprung,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Forkensteig,Pankow,East + West-Staaken (pre-2000),,K,Complete street,einfach
Forkenzeile,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Forlenweg,Reinickendorf,West (pre-2000),,K,Complete street,gut
Formerweg,Neukölln,West (pre-2000),,K,Complete street,mittel
Forster Straße,Friedrichshain-Kreuzberg,West (pre-2000),1 - 10,F,Consecutive numbering,einfach
Forster Straße,Friedrichshain-Kreuzberg,West (pre-2000),15 - 58,F,Consecutive numbering,mittel
Forster Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Försterweg,Neukölln,West (pre-2000),,K,Complete street,einfach
Forsthaus Müggelheim,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Forsthausallee,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Forststraße,Reinickendorf,West (pre-2000),,K,Complete street,mittel
Forststraße (Stegl),Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,gut
Forststraße (Zehld),Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,gut
Forstweg,Reinickendorf,West (pre-2000),,K,Complete street,gut
Fortunaallee,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),4 - 36,G,Even numbers only,gut
Fortunaallee,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),5 - 85,U,Odd numbers only,mittel
Fortunaallee,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),42 A - 86,G,Even numbers only,mittel
Forum an der Museumsinsel,Mitte,East + West-Staaken (pre-2000),,K,Complete street,gut
Föttingerzeile,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Foxweg,Reinickendorf,West (pre-2000),,K,Complete street,einfach
Fraenkelufer,Friedrichshain-Kreuzberg,West (pre-2000),,K,Complete street,einfach
Framstraße,Neukölln,West (pre-2000),,K,Complete street,mittel
Frankenallee,Charlottenburg-Wilmersdorf,West (pre-2000),,K,Complete street,gut
Frankenbergstraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Frankendorfer Steig,Reinickendorf,West (pre-2000),,K,Complete street,gut
Frankenhauser Straße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Frankenholzer Weg,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Frankensteinstraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Frankenstraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Freienbrinker Saum,Treptow-Köpenick,East + West-Staaken (pre-2000),2,G,Even numbers only,mittel
Freienbrinker Saum,Treptow-Köpenick,East + West-Staaken (pre-2000),6 - 104,G,Even numbers only,einfach
Freienbrinker Saum,Treptow-Köpenick,East + West-Staaken (pre-2000),99 - 103,U,Odd numbers only,einfach
Freienwalder Straße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Freienwalder Straße,Mitte,West (pre-2000),,K,Complete street,einfach
Freiertweg,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Freigutweg,Neukölln,West (pre-2000),,K,Complete street,einfach
Freiheit,Spandau,West (pre-2000),,K,Complete street,einfach
Freiheit,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Freiheitsweg,Reinickendorf,West (pre-2000),,K,Complete street,einfach
Freiherr-vom-Stein-Straße,Reinickendorf,West (pre-2000),1 - 49,U,Odd numbers only,mittel
Freiherr-vom-Stein-Straße,Reinickendorf,West (pre-2000),4 - 46,G,Even numbers only,gut
Freiherr-vom-Stein-Straße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Freilandweg,Reinickendorf,West (pre-2000),,K,Complete street,mittel
Freiligrathstraße,Friedrichshain-Kreuzberg,West (pre-2000),,K,Complete street,mittel
Freischützstraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Freisinger Straße,Tempelhof-Schöneberg,West (pre-2000),2 - 10 A,F,Consecutive numbering,gut
Freisinger Straße,Tempelhof-Schöneberg,West (pre-2000),12 - 20,F,Consecutive numbering,mittel
Freitaler Straße,Neukölln,West (pre-2000),,K,Complete street,mittel
Freiwaldauer Weg,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,gut
Frettchenweg,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fretzdorfer Weg,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Freudenberger Weg,Spandau,West (pre-2000),,K,Complete street,einfach
Freudstraße,Spandau,West (pre-2000),,K,Complete street,einfach
Freyensteinweg,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Freymüllerweg,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Freystadter Weg,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Frickastraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fridolinweg,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,einfach
Frieda-Arnheim-Promenade,Spandau,West (pre-2000),,K,Complete street,einfach
Frieda-Rosenthal-Straße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Frieda-Seidlitz-Straße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Friedastraße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Friedbergstraße,Charlottenburg-Wilmersdorf,West (pre-2000),,K,Complete street,gut
Friedelstraße,Neukölln,West (pre-2000),,K,Complete street,mittel
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),1 - 8,F,Consecutive numbering,mittel
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),9 - 9 A,F,Consecutive numbering,gut
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),10,F,Consecutive numbering,mittel
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),11 - 11 A,F,Consecutive numbering,gut
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),12,F,Consecutive numbering,mittel
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),13 - 13 A,F,Consecutive numbering,gut
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),14,F,Consecutive numbering,mittel
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),15 - 15 A,F,Consecutive numbering,gut
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),16,F,Consecutive numbering,mittel
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),17 - 17 A,F,Consecutive numbering,gut
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),18,F,Consecutive numbering,mittel
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),19 - 19 A,F,Consecutive numbering,gut
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),20,F,Consecutive numbering,mittel
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),21 - 21 A,F,Consecutive numbering,gut
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),22,F,Consecutive numbering,mittel
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),23 - 23 A,F,Consecutive numbering,gut
Friedenauer Höhe,Tempelhof-Schöneberg,West (pre-2000),24,F,Consecutive numbering,mittel
Friedenfelser Straße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,einfach
Friedenhorster Straße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Friedensteg,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Friedenstraße,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Friedenstraße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),1 - 17,F,Consecutive numbering,gut
Friedenstraße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),18 - 53 A,F,Consecutive numbering,mittel
Friedenstraße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),54 - 66,F,Consecutive numbering,gut
Friedenstraße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,gut
Friedenstraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,einfach
Friedenstraße (Adler),Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Friedenstraße (Köpen),Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Friedensweg,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Friederike-Nadig-Straße,Neukölln,West (pre-2000),,K,Complete street,mittel
Friederikestraße,Reinickendorf,West (pre-2000),,K,Complete street,mittel
Friedhofstraße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Friedlander Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),1 - 111,U,Odd numbers only,einfach
Friedlander Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),4 - 102,G,Even numbers only,einfach
Friedlander Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),104 - 158 A,G,Even numbers only,mittel
Friedlander Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),115 - 157,U,Odd numbers only,mittel
Friedrich-Ebert-Platz,Mitte,West (pre-2000),1,F,Consecutive numbering,gut
Friedrich-Ebert-Platz,Mitte,East + West-Staaken (pre-2000),2 - 3,F,Consecutive numbering,gut
Friedrich-Engels-Straße,Pankow,East + West-Staaken (pre-2000),2 - 28,G,Even numbers only,gut
Fritz-Kortner-Straße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fritz-Kühn-Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),1 - 23 A,U,Odd numbers only,mittel
Fritz-Kühn-Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),10 - 78,G,Even numbers only,mittel
Fritz-Kühn-Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),25 - 83,U,Odd numbers only,einfach
Fritz-Kühn-Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),82 - 84,G,Even numbers only,einfach
Fritz-Lang-Platz,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fritz-Lang-Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fritz-Lesch-Straße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fritz-Reuter-Allee,Neukölln,West (pre-2000),2 - 138,G,Even numbers only,einfach
Fritz-Reuter-Allee,Neukölln,West (pre-2000),3,U,Odd numbers only,einfach
Fritz-Reuter-Allee,Neukölln,West (pre-2000),5 - 37,U,Odd numbers only,mittel
Fritz-Reuter-Allee,Neukölln,West (pre-2000),39 - 49,U,Odd numbers only,einfach
Fritz-Reuter-Allee,Neukölln,West (pre-2000),51 - 73,U,Odd numbers only,mittel
Fritz-Reuter-Allee,Neukölln,West (pre-2000),75 - 121,U,Odd numbers only,einfach
Fritz-Reuter-Allee,Neukölln,West (pre-2000),142 - 184,G,Even numbers only,mittel
Fritz-Reuter-Allee,Neukölln,West (pre-2000),173 - 181,U,Odd numbers only,mittel
Fritz-Reuter-Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,gut
Fritz-Reuter-Straße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fritz-Reuter-Straße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Fritz-Riedel-Straße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fritz-Thurm-Weg,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Fritz-Werner-Straße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,einfach
Fritz-Wildung-Straße,Charlottenburg-Wilmersdorf,West (pre-2000),,K,Complete street,mittel
Fröaufstraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,gut
Fröbelstraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Frobenstraße,Spandau,West (pre-2000),,K,Complete street,einfach
Frobenstraße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Frobenstraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,einfach
Frohburger Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,einfach
Frohnauer Straße,Reinickendorf,West (pre-2000),,K,Complete street,gut
Fröhnerstraße,Spandau,West (pre-2000),,K,Complete street,mittel
Fromet-und-Moses-Mendelssohn-Platz,Friedrichshain-Kreuzberg,West (pre-2000),,K,Complete street,einfach
Frommpromenade,Reinickendorf,West (pre-2000),,K,Complete street,einfach
Fronhoferstraße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Froschsteg,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Frostraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Frühlingstraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Frundsbergstraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
